Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
2f09e5c4-f013-3b8e-aa9d-6564542502a0,PCP31724,300 NEWBURYPORT TRUNPIKE,ROWLEY,MA,01969,42.721495000000004,-70.886637,978-948-3900,3228.999999999999,25
d7b5b9be-bda7-3f1d-89db-619263cf6801,PCP31739,30 LINCOLN ST,NEWTON,MA,02461-1527,42.331876,-71.208402,617-935-9116,3745.6399999999985,29
d9f38152-255d-3619-a83f-45b56649563e,PCP31900,3 CONCORD AVE,CAMBRIDGE,MA,02138-3616,42.376043,-71.11868,617-576-0854,6974.639999999995,54
079c8e70-6025-3f0b-857f-d6ecbaf98823,PCP32015,5 WATSON RD,BELMONT,MA,02478-3900,42.395317,-71.180284,781-899-1946,4520.599999999998,35
e7be2bea-4a1b-3bac-9874-3b149652461a,PCP32467,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.425506,-71.310812,781-259-9911,9041.199999999993,70
5835c23e-ef48-388e-b438-29e6a62d037c,PCP32479,16 HASTINGS RD,SPENCER,MA,01562-1408,42.247211,-71.991867,508-885-3861,10461.959999999992,81
4cd70be8-b2cd-35be-ab5b-75a797a61607,PCP32501,221 ISLINGTON RD,AUBURNDALE,MA,02466-1022,42.331876,-71.208402,617-969-6430,3487.319999999999,27
4d9e063a-001a-3050-b185-3f53e1763ae4,PCP32637,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,508-636-6600,8524.559999999994,66
e64d1d3a-dad4-33ec-ad26-f9238afc6abb,PCP32689,29 COLLEGE ST,SOUTH HADLEY,MA,01075-1156,42.256208,-72.58103,413-532-3125,1679.0800000000004,13
a2c1d068-e678-3f50-8175-93d96164f238,PCP32719,509 SOUTHWICK RD,WESTFIELD,MA,01085-4734,42.138838,-72.755911,413-875-5263,387.48,3
c994d615-bb7f-3745-a391-b1b4f4748a1a,PCP32773,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2854,2454.04,19
809b8287-b750-3105-8c9f-b06a3804fc4b,PCP32881,324 GROVE ST,WORCESTER,MA,01605-3936,42.269478,-71.807783,508-471-7165,2195.7200000000003,17
b81ddc7b-030c-3fa7-acf6-4ae14c4a447e,PCP32963,474 STATE RD,WESTPORT,MA,02790-3427,41.579794,-71.081822,508-679-9991,16274.159999999985,126
0cfee501-e8b2-366f-aaed-72911a8c9aae,PCP33028,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,978-247-6006,8912.039999999994,69
d70e4d56-753f-3c43-b222-59b74e018fd2,PCP33054,505 MIDDLESEX TPKE,BILLERICA,MA,01821-3584,42.559673,-71.260947,978-663-7077,6974.639999999995,54
76834a5c-65a1-3124-8fcf-bbd2876eddc8,PCP33193,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-947-7473,4649.7599999999975,36
6cb63e15-489e-39cb-a24d-1a730e045d86,PCP33635,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-566-6560,4003.959999999998,31
7f886316-a86a-3921-95ad-6dcf0532c3dd,PCP33663,339 BROADWAY,CAMBRIDGE,MA,02139-1839,42.376043,-71.11868,617-661-7315,2583.2,20
59631983-a65f-3984-bddc-a00e5e9b64d7,PCP33856,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-486-0009,7878.759999999994,61
d1af8327-fe86-3aab-b9af-8d3443f72995,PCP34031,62 MAIN ST,UPTON,MA,01568-1611,42.176526,-71.603588,508-529-2700,1937.4000000000005,15
77e2fd66-4ccc-395b-9b7d-7486b03a7f9b,PCP34194,1 MIFFLIN PL,CAMBRIDGE,MA,02138-4946,42.376043,-71.11868,617-460-1053,7362.119999999994,57
cfe3a28d-6e30-35e1-af49-25cbcdef2901,GEORGE J DUCACH DPM PC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4721,42.261006,-71.008988,617-773-4300,4262.279999999998,33
dd43b798-6c99-3cdb-bd19-65f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.383497,-73.359187,413-698-8123,7749.599999999994,60
2fd11361-77b2-3054-92c9-8272d200f174,PCP34696,681 FALMOUTH RD,MASHPEE,MA,02649-6310,41.617622999999995,-70.492713,508-477-1802,6328.839999999996,49
47a48a73-79df-32e6-8596-dfd44f2279e9,PCP34730,481 BEDFORD ST,BRIDGEWATER,MA,02324-3152,41.972376000000004,-70.978773,508-697-8899,8395.399999999994,65
2b490875-3d4a-3ffe-bf0c-d1a7561c055c,SOUTHERN NEW ENGLAND EYE INC,231 NEW BOSTON RD,FALL RIVER,MA,02720-5563,41.725351,-71.094162,508-673-6262,3616.4799999999987,28
11dca0c5-67e2-3a4b-b818-7e534a4cd890,PCP35331,318 HARVARD ST,BROOKLINE,MA,02446-2912,42.323853,-71.142003,617-232-9200,4003.959999999998,31
86827dbd-3582-3fdc-8eb9-13f6b428d228,PCP35415,48 MAPLE AVE,SHREWSBURY,MA,01545-2938,42.284766999999995,-71.714228,508-831-7710,12011.87999999999,93
78e33fa6-7b7b-3e06-a0ad-1287b3e05a53,PCP35508,27 NORMAC RD,WOBURN,MA,01801-2012,42.488769,-71.154438,781-460-0939,4908.079999999997,38
0c49816c-690f-3dbc-ab1c-19dc996c02f4,LEXINGTON WALTHAM DERMATOLOGY GRP PC,57 BEDFORD ST,LEXINGTON,MA,02420-4550,42.445221999999994,-71.23001500000001,781-862-2322,5424.719999999997,42
df7e48da-1419-3fbf-a287-21dd037e75da,PCP35693,115 MAIN ST,NORTH ADAMS,MA,01247-3409,42.675551,-73.11810899999999,413-662-2151,2841.5199999999995,22
ecdc917d-a909-3a96-81b7-d6463b45afa5,CHICOPEE EYECARE  P.C.,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,413-592-7777,7491.279999999994,58
efb7289e-5b25-3eb1-a837-584a5dd5f5b8,PCP35956,53 LAUREL RD,WESTON,MA,02493-1610,42.360502000000004,-71.303433,781-893-4032,4262.279999999998,33
8ee84a6f-c483-371a-bfe0-9c63976ecb5a,PCP36008,7 HADLEY ST,SOUTH HADLEY,MA,01075-1147,42.256208,-72.58103,413-588-1232,8782.879999999994,68
5e2e79df-a14a-3119-ad13-3250b291d079,ENT SURGERY ASSOCIATES LLC,725 CONCORD AVE,CAMBRIDGE,MA,02138-1040,42.376043,-71.11868,617-499-9933,7232.959999999995,56
785210ac-1869-3a47-be8d-e85ee984ffa5,PCP36129,65 FREMONT ST,MARLBOROUGH,MA,01752-1271,42.349616999999995,-71.547214,508-485-6653,3358.159999999999,26
f5ad3535-8419-39b9-9421-0ee7bc3b26b2,GREATER MILFORD NEUROLOGY  LLC,54 HOPEDALE ST,HOPEDALE,MA,01747-1700,42.123007,-71.53140400000001,508-473-4323,3874.7999999999984,30
fa49fc8d-ba48-3c45-89b7-ac0fb597bbe8,PCP36132,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,508-384-7383,3874.7999999999984,30
3ad44914-0d76-3fe5-a307-dcfd45d2b957,PCP36795,350 BEDFORD ST,LAKEVILLE,MA,02347-2127,41.834412,-70.957166,508-946-4777,9686.999999999993,75
fa2fddb2-58af-3e52-b9b0-e42c35bfe84a,PCP37066,563 MAIN ST,BOLTON,MA,01740-1300,42.439941,-71.601879,978-779-5539,5037.239999999997,39
1adf4d50-f081-37cc-8241-5946f11f0858,PCP37218,9 EVERGREEN ST,MEDWAY,MA,02053-1515,42.156203000000005,-71.43034499999999,508-533-6794,4003.959999999998,31
4471b385-a75d-35a1-838a-30a0909de267,PCP37644,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,978-969-3744,2324.88,18
f79dcff2-4144-315e-8552-e2a8de442c79,PCP37647,88 MAPLE ST,WALTHAM,MA,02453-4471,42.388921,-71.24226800000001,781-891-8388,8266.239999999994,64
dd435bee-a8d4-33d6-9c58-e99ef679ee90,PCP37682,300 CHESTNUT ST,NEEDHAM,MA,02192,42.281593,-71.242414,781-449-7888,7362.119999999994,57
3a8fa4ca-d3b1-3e18-8ea7-f00375ef6cae,PCP37941,20 HOPE AVE,WALTHAM,MA,02453-2717,42.388921,-71.24226800000001,781-891-1447,6845.479999999995,53
8d004a05-5391-3e80-82a9-d51d28ccc405,LIVING WELL CHIROPRACTIC  LLC,535 CURRAN HWY,NORTH ADAMS,MA,01247-3901,42.675551,-73.11810899999999,413-663-5500,8912.039999999994,69
01c02123-5d0f-3ef4-ae1c-cc91518f729a,PCP38777,421 BROADWAY,EVERETT,MA,02149-3435,42.405938,-71.054649,617-387-1904,2066.5600000000004,16
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,2324.88,18
e9713fb1-1e6d-331e-8a3c-4cd83db9fb08,GROSSO CHIROPRACTIC  P.C.,615 WESTFIELD ST,WEST SPRINGFIELD,MA,01089-3865,42.125451,-72.649734,413-736-1680,5037.239999999997,39
8f8511a3-705e-341a-b7b8-b536f9fb376f,PCP39336,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-729-3008,5941.359999999996,46
866f38cd-af49-36c2-a073-ee031c7609cd,READING FAMILY MEDICINE PC,30 NEW CROSSING RD,READING,MA,01867-3270,42.535183,-71.105423,781-942-0380,5553.8799999999965,43
7373f03d-d59a-388a-96af-5af07b18626f,PCP39756,714 ROUTE 6A 706A,YARMOUTH PORT,MA,02675-2000,41.706920000000004,-70.221117,508-362-1600,4262.279999999998,33
405c1042-e54b-3ff3-a5f8-d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,01501-5708,42.198708,-71.846006,508-832-6075,4391.439999999998,34
a0541bbb-46e8-3293-9d1d-08246756db63,PCP40373,402 A HIGHLAND AVE J,SOMERVILLE,MA,02144-2511,42.390445,-71.101033,617-284-6252,5812.199999999996,45
0301d6f1-28a8-3f70-8809-062032a7f3a0,PCP40687,7 LINCOLN CIR,BELMONT,MA,02478-3533,42.395317,-71.180284,617-726-1736,7620.439999999994,59
db6c9e2a-949f-3ccb-87fd-a2eeb0bdf5f1,PCP40864,87 WASHINGTON ST,BOXFORD,MA,01921-1240,42.683108000000004,-71.01833,617-893-8807,1033.28,8
19c4879a-4b3d-3e85-b15c-15fcd2a84762,PCP40906,52 PICKERING ST,NEEDHAM,MA,02492-3159,42.281593,-71.242414,781-444-0505,6845.479999999995,53
94f69f9a-4465-3b56-9ae7-d2399db7f250,STEVEN T. PERRYMAN OD INC.,10 CEDAR ST,HOPKINTON,MA,01748-1222,42.224096,-71.54048900000001,508-435-4711,1679.0800000000004,13
90dd3724-98b1-3b27-8543-515b1e039e98,PSYCHIATRY AND FAMILY COUNSELING OF WORCESTER COUNTY  LLP,52 CEDAR ST,WORCESTER,MA,01609-2134,42.269478,-71.807783,508-752-5191,7103.799999999995,55
274d1255-77fe-357c-961d-6f5a50d917f3,PCP42323,101 AMESBURY ST,LAWRENCE,MA,01840-1311,42.700272999999996,-71.161357,978-975-1497,516.64,4
db6e0cea-70b9-3cab-b8fe-1bd1b4b649c3,PCP42340,69 MALDEN ST,REVERE,MA,02151-2234,42.421005,-70.99036,781-284-3200,4003.959999999998,31
bfc315bf-0b95-3a8d-b1b0-94ffdf55c58e,DERMATOLOGY SERVICES INC,145 FAUNCE CORNER MALL RD,NORTH DARTMOUTH,MA,02747-6216,41.646686,-70.999158,508-993-7601,4908.079999999997,38
928b8862-119d-3482-a6a5-d8b4df7abde7,PCP43302,1191 CHESTNUT ST,NEWTON UPPER FALLS,MA,02464-1351,42.331876,-71.208402,617-243-3937,7491.279999999994,58
794b4d6d-298f-3220-808e-e56a79aa6b41,ESSEX SURGICAL ASSOCIATES  PC,100 CUMMINGS CTR,BEVERLY,MA,01915-6115,42.556659,-70.84496,978-922-9226,10203.639999999992,79
37a78ec3-505f-361f-b6fa-aaafed77cd01,PCP43815,14 LOON HILL RD,DRACUT,MA,01826-4067,42.679722999999996,-71.30068,978-934-94442,3228.999999999999,25
945768aa-2200-3476-b042-993a9df74c65,BACK TO YOU PHYSICAL THERAPY AND SPORTS MEDICINE INC.,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,617-571-7323,4262.279999999998,33
20763d7c-e939-3957-9426-5b8ef94fb409,PCP44491,1170 BEACON ST,BROOKLINE,MA,02446-3963,42.323853,-71.142003,617-731-0888,11753.55999999999,91
62b0b608-98d7-399c-bc4d-ff78143e82dc,PCP44540,15 PHEASANT RUN,WELLFLEET,MA,02667-7027,41.916805,-70.0271,617-538-3245,7878.759999999994,61
411735bd-f830-3011-a59f-c3f84a1f042e,PCP44598,30 HARDWICK RD,PETERSHAM,MA,01366-9701,42.459222,-72.216335,978-724-3424,5553.8799999999965,43
58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672,6 WESTRIDGE RD,HUDSON,MA,01749-2863,42.389071,-71.545864,978-568-0025,5424.719999999997,42
8a31a7a3-30cb-3cd9-8baa-025cae6f4e4c,PCP44938,62 S MAIN ST,SHARON,MA,02067-1920,42.108463,-71.185182,781-784-1700,7620.439999999994,59
cd488a71-266c-3967-9bfd-7fffc77b5dc7,PCP46475,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-499-7622,3874.7999999999984,30
223bac2e-df65-32f8-ab52-a8b064c00f15,PCP46659,519 AMERICAN LEGION HWY 8,WESTPORT,MA,02790-4100,41.579794,-71.081822,774-309-3555,10074.479999999992,78
c9c9bbf0-c1c0-30fe-94d3-a908a24ebb48,PCP46837,61 MAIN ST,BLACKSTONE,MA,01504-2215,42.039991,-71.53240600000001,508-752-4709,5553.8799999999965,43
9b85cf38-ccfb-36f8-82d9-3aab7a24ac0b,PCP46940,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-731-9096,1679.0800000000004,13
f34ed325-cb86-3ac3-ae08-6febb2cbd26f,PCP47573,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,617-971-8501,9299.519999999993,72
f9d47b3e-ff35-3557-b526-2130d704dc42,PCP47651,462 MAIN ST,AGAWAM,MA,01001-1833,42.064731,-72.653477,413-786-9704,2066.5600000000004,16
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,23377.959999999977,181
c687b364-0f86-39fe-9669-8a067a18528c,PCP47827,30 CONWELL ST,PROVINCETOWN,MA,02657-1548,42.056913,-70.190488,401-855-4001,8653.719999999994,67
392f8025-35d4-3fde-808d-dd35e93ac76c,PCP47990,70 EMORY ST,ATTLEBORO,MA,02703-3142,41.931653000000004,-71.294503,508-226-1693,3616.4799999999987,28
227059b2-fe7b-306a-beda-3b7ca2754b06,PCP48097,5 SPRING ST,CHICOPEE,MA,01013-2610,42.175668,-72.572257,413-594-4747,4649.7599999999975,36
f9dd3d89-dbdf-336f-bb7a-fbdbf8d4cce4,PCP49032,227 UNION ST,NEW BEDFORD,MA,02740-5950,41.661303000000004,-70.937913,508-292-7170,4908.079999999997,38
b10ef267-a36b-3700-bb75-74f8873f51ed,KENDALL SQUARE THERAPEUTIC HEALTH CENTER  P.C.,15 STORY ST,CAMBRIDGE,MA,02138-4950,42.376043,-71.11868,617-441-0101,6070.519999999996,47
12f0f166-6c49-3f41-abf4-3b741facb987,ORTHOPAEDICS NORTHEAST  P.C.,575 TURNPIKE ST,NORTH ANDOVER,MA,01845-5937,42.673909,-71.091334,978-794-1946,2454.04,19
74ff4462-420b-3233-b9b8-eb9ffd44469d,EDGARDO C. ANGELES  MD AND ASSOCIATES  PC,511 W GROVE ST,MIDDLEBORO,MA,02346-1458,41.894223,-70.925689,508-923-3427,1679.0800000000004,13
977d8935-61d9-3e88-9c38-17f15536d65a,PCP49360,100 HIGHLAND ST,MILTON,MA,02186-3802,42.241557,-71.082432,617-696-0302,11495.23999999999,89
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.396824,-71.031348,617-889-2500,20148.95999999998,156
519d41a1-0b82-3e6b-b4fe-6c00b050c881,PCP49519,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,413-567-0380,10461.959999999992,81
5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,PCP49548,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,781-306-6000,4649.7599999999975,36
ec000aef-606c-3d72-b54d-22248b3069f9,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,01949-2446,42.610513,-71.007118,978-774-2555,2454.04,19
759663cc-0b5e-3e2a-98b3-e239ef48af01,JULIE A. BURKE,383 ELLIOT ST,NEWTON UPPER FALLS,MA,02464-1126,42.331876,-71.208402,617-964-3332,4908.079999999997,38
6841bbd7-8041-3a69-8c15-3cff12d329ce,PCP51387,22 MILL ST,ARLINGTON,MA,02476-4738,42.418721999999995,-71.163912,617-623-6010,6974.639999999995,54
bba13c6a-577a-3c8c-9bff-c4e2a1655d07,GEORGE SVAJIAN PH D AND ASSOCIATES INC,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,508-824-1780,7232.959999999995,56
860f29f2-5cc3-302b-b387-a8a29f3f17de,BOSTON PHYSICAL THERAPY AND WELLNESS INC.,275 MYSTIC AVE C,MEDFORD,MA,02155-6301,42.423844,-71.10923100000001,781-572-2965,5941.359999999996,46
0cd629bb-04bb-39f5-87b4-e6feb140d173,PCP53365,8 TRUMBULL RD,NORTHAMPTON,MA,01060-3080,42.327044,-72.67463000000001,413-230-9227,1291.6000000000001,10
1c064e6a-e1a5-3124-b294-68ae3a9d6487,ALL-ACCESS PHYSICAL THERAPY  INC.,904 C BOSTON TPKE,SHREWSBURY,MA,01545-3303,42.284766999999995,-71.714228,508-845-3500,7232.959999999995,56
3bdd7318-5a9c-3ecf-ba3e-7163a602bdf4,PCP53831,638 ADAMSVILLE RD,WESTPORT,MA,02790-5031,41.579794,-71.081822,508-636-4769,9041.199999999993,70
48fb01a5-9cc5-3556-912b-35dd85430d9f,PCP54053,301 MAIN ST,READING,MA,01867-3616,42.535183,-71.105423,781-942-3660,4520.599999999998,35
6cfa1cb7-35fc-3389-998a-06e0e8c62116,PCP54232,20 S COTTAGE RD,BELMONT,MA,02478-1157,42.395317,-71.180284,617-864-8410,7491.279999999994,58
d86e15fb-290b-36d8-ad51-b32ceda12b77,PCP54507,15 MIDSTATE DR,AUBURN,MA,01501-1856,42.198708,-71.846006,774-239-2702,6587.159999999995,51
8514043d-682b-3748-9038-8e4850dfd495,PCP55268,328 SHREWSBURY ST,WORCESTER,MA,01604-4613,42.269478,-71.807783,508-757-5520,5037.239999999997,39
84f858ae-39ce-3bd0-8685-9f7e98b8a03e,PCP55732,45 LYNMAN ST,WESTBORO,MA,01581,42.267441,-71.617492,617-501-5515,9170.359999999993,71
4b4d5880-b0ad-3246-9804-078e99f5bfa8,CHARIS CENTER SOUTH  INC.,6 PLYMPTON ST,MIDDLEBORO,MA,02346-1602,41.894223,-70.925689,508-947-1901,6974.639999999995,54
06831225-d9a6-36d3-9add-5417f63a0c7d,PCP56672,48 N PLEASANT ST,AMHERST,MA,01002-1741,42.363534,-72.50729100000001,413-256-0947,3745.6399999999985,29
f93e59e2-c0e4-3118-a1c2-3234c6dde120,CHARIS CENTER SOUTH  INC.,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,508-947-1901,30998.39999999997,240
001d000f-be37-3cf2-9339-6b613dd0117d,EYE ASSOCIATES PC,500 SALEM ST,WILMINGTON,MA,01887-1200,42.564646999999994,-71.164516,978-658-2880,3487.319999999999,27
dfee549c-64ff-3b59-9215-0321df1cf40f,ORTHO SPORT PHYSICAL THERAPY INC,649 OAK ST,EAST BRIDGEWATER,MA,02333-1215,42.037278,-70.94045899999999,508-588-2800,4520.599999999998,35
de32e817-c850-34b8-9bb1-229c9f0cb4c3,PCP58020,470 WASHINGTON ST,NORWOOD,MA,02062-2343,42.187364,-71.195971,781-255-0013,1679.0800000000004,13
e1b73f1e-e739-3b76-a012-c585efb761d9,PCP58317,280 WASHINGTON ST,BRIGHTON,MA,02135-3511,42.33196,-71.020173,617-254-1477,4520.599999999998,35
7c2ca218-6216-3fba-a44f-d91e291ac173,PCP58326,25 BANK ROW ST,GREENFIELD,MA,01301-3599,42.614671,-72.597063,413-320-6950,9299.519999999993,72
60ff6a54-c97b-3af7-8e7a-84df868cb747,DR. GINO MERCADANTE  P.C.,200 CTR ST,LUDLOW,MA,01056-2772,42.183577,-72.457812,413-589-7176,4003.959999999998,31
78dc1227-381d-3b2b-b773-0b7713bf2daf,PCP58567,23 FRUIT ST,WORCESTER,MA,01609-2126,42.269478,-71.807783,508-831-7745,9945.319999999992,77
70e61069-da4c-3ace-9282-81b2373913c6,KENNETH M REED MD PC,110 LONG POND RD,PLYMOUTH,MA,02360-2642,41.897892,-70.62403,508-747-4424,1033.28,8
a93cc620-5371-39b4-a4c7-85c8a56609a6,PEDIATRICS WEST PC,133 LITTLETON RD,WESTFORD,MA,01886-3198,42.585541,-71.44025,978-577-0437,5166.399999999997,40
b68e69a9-edc3-38c4-9fe1-f4c87fe882a3,PCP59336,6 HILLSIDE TER,LEXINGTON,MA,02420-3405,42.445221999999994,-71.23001500000001,781-861-9797,2583.2,20
cd19146d-aed8-31e0-baa8-1dc7a6f07e05,JAMES LEVINE AND ASSOCIATES  P.C.,9 COLLEGE ST,SOUTH HADLEY,MA,01075-1421,42.256208,-72.58103,413-534-7400,6070.519999999996,47
bee99f4b-dbff-334b-ba02-f90f8e199aca,DERMATOLOGY OF CAPE COD  PC,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,508-563-2550,8137.079999999994,63
b2872674-997c-30cd-862d-eeeb72a4a7bc,PCP60018,45 STERLING ST,WEST BOYLSTON,MA,01583-1200,42.369417,-71.785036,978-906-1753,36423.12000000007,282
af697ac7-5112-3c05-9ea7-01e65d214259,PCP60041,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,508-429-2128,3745.6399999999985,29
ad68308c-f8ec-3e30-b1ee-b0d286047f64,PEABODY PODIATRY LLC,6 ESSEX CTR DR,PEABODY,MA,01960-2906,42.534279,-70.969782,978-531-9969,2195.7200000000003,17
e0eec05c-8ee7-357b-90c8-9656b914ccc8,PCP60236,600 BROADWAY,SAUGUS,MA,01906-3201,42.468432,-71.01394599999999,781-231-2330,4133.119999999998,32
4786ed54-9ddb-3063-b578-370787aef828,PCP61278,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,508-560-4007,1033.28,8
f7d09361-3f06-3381-881d-104239e98d7d,MOSS GROUP INC,363 GREAT RD,BEDFORD,MA,01730-2832,42.499295000000004,-71.281889,978-835-5000,5166.399999999997,40
24f54a69-3831-3f27-be74-95f2e87cc2de,SCACCIA PHYSICAL THERAPY AND SPORTS CONDITIONING  LLC,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,978-735-4479,4778.919999999997,37
040a0487-3bd7-3dcf-bb33-7f11abff16d4,NEPONSET VALLEY ORAL AND MAXILLOFACIAL SURGERY ASSOCIATES  PC.,20 EASTBROOK RD,DEDHAM,MA,02026-2088,42.246871999999996,-71.179462,781-326-8080,12528.51999999999,97
a40c8ae2-043f-3ac3-8da0-dc75b6e7900b,PCP62693,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-734-0003,1937.4000000000005,15
825c9254-2ca4-335c-8abf-b33dc19e796c,PCP63533,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,617-846-3502,4908.079999999997,38
21ed1061-d809-3fa9-a1bd-bd0b1a108a41,BAY STATE EXCELLENT VISION,600 MAIN ST,MALDEN,MA,02148-3919,42.42938,-71.058706,781-321-6463,8137.079999999994,63
b132d5f0-60e5-3869-b090-7595daaf1f80,LOWNEY MEDICAL ASSOCIATES  INC,1234 HYDE PARK AVE,HYDE PARK,MA,02136-2819,42.33196,-71.020173,617-364-2420,4262.279999999998,33
fdc50404-f4c8-3e14-848f-e111593be656,PCP64595,611 MAIN ST,WINCHESTER,MA,01890-1900,42.452752000000004,-71.144319,781-721-7311,2324.88,18
0ad49cb1-6abc-34e1-a94c-ea3050595660,PCP64655,48 SUMMER ST,WATERTOWN,MA,02472-3815,42.369451,-71.177925,617-926-5222,2066.5600000000004,16
a2295b1f-c81f-3d81-8eec-33e1ec1a2593,PCP65173,331 W GROVE ST,MIDDLEBORO,MA,02346-1498,41.894223,-70.925689,508-965-6582,13690.959999999988,106
61b47b41-0b19-3bc0-99d3-b58924900135,PCP65277,55 HERITAGE CIR,EASTHAM,MA,02642,41.841572,-69.988926,508-255-4355,9041.199999999993,70
5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,CRABBE CHIROPRACTIC  INC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,508-998-2800,13045.159999999989,101
1a109958-31dc-3cbf-9b84-9c020cdef923,PCP66586,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-522-4881,3616.4799999999987,28
27570e73-7b1a-3820-a78b-5fd01e997f6a,PCP66900,25 BANK ROW ST,GREENFIELD,MA,01301-3599,42.614671,-72.597063,413-329-6117,3874.7999999999984,30
3708f11e-2f93-3ff3-ab72-99d0625c1cc2,NORTH SHORE NURSE PRACTITIONER ASSOCIATES LLC,85 CONSTITUTION LN,DANVERS,MA,01923-3694,42.574174,-70.95051600000001,978-750-0755,8137.079999999994,63
04b0900a-2ae4-3360-b9a5-1b3eb2bdd8a2,PCP67456,140 N VALLEY RD,PELHAM,MA,01002-9766,42.371648,-72.412488,202-445-7271,10074.479999999992,78
6fadab74-5f38-3f14-ad60-9617dab64c08,PCP67478,63 PLEASANT ST,WATERTOWN,MA,02472-2386,42.369451,-71.177925,617-591-9200,7362.119999999994,57
4603b6f0-4716-3e92-a154-4028ed5cfef4,PCP67588,201 PARK AVE,WEST SPRINGFIELD,MA,01089-3366,42.125451,-72.649734,413-781-3307,4520.599999999998,35
c1414e2c-48df-3428-92a4-ac36114a2a45,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY OF CAPE COD LLC,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,774-237-0832,6845.479999999995,53
9be53aec-ec1e-3681-bdc9-6fe0c25ec904,PCP67787,747 MAIN ST,CONCORD,MA,01742-3326,42.462911,-71.364496,978-369-7070,4003.959999999998,31
409de2a4-a226-3785-a15f-4d57ea4e91b6,LEOMINSTER OPTOMETRIC ASSOCIATES  INC.,23 MILL ST,LEOMINSTER,MA,01453-3202,42.520876,-71.770611,978-537-5546,2324.88,18
6cd92968-eb86-3d27-b3cf-05a3987d2cba,PCP67912,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,508-864-5626,12657.67999999999,98
3956291a-3345-394a-9588-53b6aa6def35,PCP68037,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,617-739-2235,1937.4000000000005,15
752b51ac-7cce-3e27-82ab-3e67a2e21b6b,PCP68488,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,508-226-8070,5812.199999999996,45
